row_hash,status,confidence,n_items,calories,timestamp
998e59afcff0,ok,high,5,980,2026-02-18T22:37:07.746513
95a2a9eaadfe,api_error,,0,0,2026-02-18T22:37:08.569517
f3b480aca1c1,api_error,,0,0,2026-02-18T22:37:09.434475
f018384ea6cf,api_error,,0,0,2026-02-18T22:37:10.201562
0a7da216b52a,api_error,,0,0,2026-02-18T22:37:10.955328
f3b480aca1c1,api_error,,0,0,2026-02-18T22:37:11.698843
855fb031b2d0,api_error,,0,0,2026-02-18T22:37:12.479737
cdc401491408,api_error,,0,0,2026-02-18T22:37:13.266229
1bccf59290af,api_error,,0,0,2026-02-18T22:37:14.043963
835348b296d3,api_error,,0,0,2026-02-18T22:37:14.779752
82a9f62e8630,api_error,,0,0,2026-02-18T22:37:15.572661
dde9c6197df2,api_error,,0,0,2026-02-18T22:37:16.338180
1221159b5890,api_error,,0,0,2026-02-18T22:37:17.117007
a4b816c89e36,api_error,,0,0,2026-02-18T22:37:17.896345
0f96b22958d2,ok,high,7,990,2026-02-18T22:37:18.368814
5953aeabce46,api_error,,0,0,2026-02-18T22:37:18.669669
ec70c1d47d29,api_error,,0,0,2026-02-18T22:37:19.624416
ce4231d47702,api_error,,0,0,2026-02-18T22:37:20.393317
169fa2a804ca,api_error,,0,0,2026-02-18T22:37:21.180390
2c63321a3b15,api_error,,0,0,2026-02-18T22:37:21.957308
0d7343fc6582,api_error,,0,0,2026-02-18T22:37:22.771504
3d9f3cba187d,api_error,,0,0,2026-02-18T22:37:23.525658
8908ab0aa10c,api_error,,0,0,2026-02-18T22:37:24.341154
06ed5162b0dc,ok,high,4,1057,2026-02-18T22:37:24.976337
0849e4a3d1e2,api_error,,0,0,2026-02-18T22:37:25.115061
73810ca646d7,api_error,,0,0,2026-02-18T22:37:25.870189
642cfadefb3e,api_error,,0,0,2026-02-18T22:37:26.658259
53ea612b11db,api_error,,0,0,2026-02-18T22:37:27.401291
783c875b66b3,api_error,,0,0,2026-02-18T22:37:28.196387
42671d89eb76,api_error,,0,0,2026-02-18T22:37:28.963279
c594c8e5af9d,api_error,,0,0,2026-02-18T22:37:29.729367
1be91d81708c,api_error,,0,0,2026-02-18T22:37:30.496082
6caad2462743,api_error,,0,0,2026-02-18T22:37:31.253436
c246f42ef404,ok,high,4,930,2026-02-18T22:37:31.294512
1dad609d511d,api_error,,0,0,2026-02-18T22:37:32.008497
87928b6ef8d1,api_error,,0,0,2026-02-18T22:37:32.774799
eb525b7f3603,api_error,,0,0,2026-02-18T22:37:33.525159
98eecabc0e97,api_error,,0,0,2026-02-18T22:37:34.276640
901c1c4699cd,api_error,,0,0,2026-02-18T22:37:35.063519
7d499670e9db,api_error,,0,0,2026-02-18T22:37:35.956041
ccbdac685331,api_error,,0,0,2026-02-18T22:37:36.703947
5b42a1f978fc,api_error,,0,0,2026-02-18T22:37:37.461204
b342a6fe4a12,ok,high,4,526,2026-02-18T22:37:37.978349
77f0a345f7f1,api_error,,0,0,2026-02-18T22:37:38.229677
a7dd4cc9ad20,api_error,,0,0,2026-02-18T22:37:39.006388
e9ce45acc479,api_error,,0,0,2026-02-18T22:37:39.798292
c275d3bc7718,api_error,,0,0,2026-02-18T22:37:40.572755
b7f32fb5fe51,api_error,,0,0,2026-02-18T22:37:41.321647
87d42932093a,api_error,,0,0,2026-02-18T22:37:42.089610
37abd9b35a51,api_error,,0,0,2026-02-18T22:37:42.885166
7bc73533be15,api_error,,0,0,2026-02-18T22:37:43.637119
46afb2341451,api_error,,0,0,2026-02-18T22:37:44.381889
fff7ff865b17,ok,high,5,874,2026-02-18T22:37:44.783832
69f50dd374f8,api_error,,0,0,2026-02-18T22:37:45.175353
1b343d474cef,api_error,,0,0,2026-02-18T22:37:45.921554
39ba10e4cd34,api_error,,0,0,2026-02-18T22:37:46.683924
bd2c1b401fd3,api_error,,0,0,2026-02-18T22:37:47.960822
8cd29d003ede,api_error,,0,0,2026-02-18T22:37:48.742592
46f78b8b6333,ok,high,2,370,2026-02-18T22:37:48.883727
2b23ad554255,api_error,,0,0,2026-02-18T22:37:49.492877
8a3b32cfd0ef,api_error,,0,0,2026-02-18T22:37:50.278099
27c331f5cbe5,api_error,,0,0,2026-02-18T22:37:51.138597
e5d305057199,api_error,,0,0,2026-02-18T22:37:51.913728
50fbd4f100be,api_error,,0,0,2026-02-18T22:37:52.675105
7d1baf89c433,api_error,,0,0,2026-02-18T22:37:53.423539
5f4ae56a231a,api_error,,0,0,2026-02-18T22:37:54.263722
fa0fa5a0388a,api_error,,0,0,2026-02-18T22:37:55.029959
fa0fa5a0388a,api_error,,0,0,2026-02-18T22:37:55.789306
b95a395c8603,ok,high,4,1244,2026-02-18T22:37:55.842386
e0a77759fd3e,api_error,,0,0,2026-02-18T22:37:56.563779
841489a108b6,api_error,,0,0,2026-02-18T22:37:57.503962
c20fa5f140b4,api_error,,0,0,2026-02-18T22:37:58.263610
d0db39f12e27,api_error,,0,0,2026-02-18T22:37:59.032464
93be0793c553,api_error,,0,0,2026-02-18T22:37:59.819231
08befaf24461,api_error,,0,0,2026-02-18T22:38:00.588685
b11ec03eecd6,api_error,,0,0,2026-02-18T22:38:01.340273
5d2798a79a80,api_error,,0,0,2026-02-18T22:38:02.099494
2f9aab4e926f,api_error,,0,0,2026-02-18T22:38:02.876189
758ed1909d52,api_error,,0,0,2026-02-18T22:38:03.646435
853e05fe1b6e,api_error,,0,0,2026-02-18T22:38:04.399740
f1c62945097d,api_error,,0,0,2026-02-18T22:38:05.173033
3afb18481a90,api_error,,0,0,2026-02-18T22:38:05.922949
66e34dc9c604,api_error,,0,0,2026-02-18T22:38:06.710204
934a08aaf28d,api_error,,0,0,2026-02-18T22:38:07.470590
a45bd0f51706,api_error,,0,0,2026-02-18T22:38:08.231968
7d9d256dba57,api_error,,0,0,2026-02-18T22:38:09.145687
69aaf137cfa3,json_error,,0,0,2026-02-18T22:38:10.026227
eb5db9db9be4,api_error,,0,0,2026-02-18T22:38:10.028211
a7cd76e1e129,api_error,,0,0,2026-02-18T22:38:10.793597
aea15c3c507a,api_error,,0,0,2026-02-18T22:38:11.560335
6db792db3023,api_error,,0,0,2026-02-18T22:38:12.343442
506ebcc94d50,api_error,,0,0,2026-02-18T22:38:13.127301
7876e9a37c43,api_error,,0,0,2026-02-18T22:38:13.892458
364aaa2c6e8e,api_error,,0,0,2026-02-18T22:38:14.654505
244678079045,api_error,,0,0,2026-02-18T22:38:15.404882
4732aa5b6780,api_error,,0,0,2026-02-18T22:38:16.174408
6416ef6a4f55,api_error,,0,0,2026-02-18T22:38:16.925412
1ad931c6246d,api_error,,0,0,2026-02-18T22:38:17.826575
ba5f17b893f6,api_error,,0,0,2026-02-18T22:38:18.600485
f7f5267c0dcf,api_error,,0,0,2026-02-18T22:38:19.377773
cfcbc4de0635,api_error,,0,0,2026-02-18T22:38:20.134765
1371c0d0b0bc,ok,high,8,1930,2026-02-18T22:38:20.563783
7c8f8c8cf2a0,api_error,,0,0,2026-02-18T22:38:20.880235
00ed55da465d,api_error,,0,0,2026-02-18T22:38:21.649718
75f1dc42e690,api_error,,0,0,2026-02-18T22:38:22.399459
d1bf581df45e,api_error,,0,0,2026-02-18T22:38:23.247976
51009c06fd8b,api_error,,0,0,2026-02-18T22:38:24.040873
51009c06fd8b,api_error,,0,0,2026-02-18T22:38:24.806329
bd9cf5c308b5,api_error,,0,0,2026-02-18T22:38:25.580375
4b1b1bf27552,api_error,,0,0,2026-02-18T22:38:26.346685
59fac157af06,api_error,,0,0,2026-02-18T22:38:27.112352
14e769f45414,api_error,,0,0,2026-02-18T22:38:27.881439
4b9b0b231cdb,ok,high,5,730,2026-02-18T22:38:27.898915
ae0098b515e5,api_error,,0,0,2026-02-18T22:38:28.646718
ae0098b515e5,api_error,,0,0,2026-02-18T22:38:29.387399
a3d62a38eb43,api_error,,0,0,2026-02-18T22:38:30.138764
199f0f22129c,api_error,,0,0,2026-02-18T22:38:30.935064
c782c07971fb,api_error,,0,0,2026-02-18T22:38:31.743096
90aedc9adf5d,api_error,,0,0,2026-02-18T22:38:32.513043
f9819346d03b,api_error,,0,0,2026-02-18T22:38:33.263156
716c71aa6a77,api_error,,0,0,2026-02-18T22:38:34.031530
8640a19a540b,ok,high,5,976,2026-02-18T22:38:34.618884
da2fd0b53cff,api_error,,0,0,2026-02-18T22:38:34.879227
c276361c9963,api_error,,0,0,2026-02-18T22:38:35.661724
fa289eba8024,api_error,,0,0,2026-02-18T22:38:36.518258
331730836ee8,api_error,,0,0,2026-02-18T22:38:37.258248
5a8ec57f23d0,api_error,,0,0,2026-02-18T22:38:38.017287
5a8ec57f23d0,api_error,,0,0,2026-02-18T22:38:38.763467
4d2641488867,api_error,,0,0,2026-02-18T22:38:39.532508
cefbb03c0c52,api_error,,0,0,2026-02-18T22:38:40.313499
3d9ebf7492f3,api_error,,0,0,2026-02-18T22:38:41.083781
b09c8df29002,api_error,,0,0,2026-02-18T22:38:41.832061
259006ed85a3,api_error,,0,0,2026-02-18T22:38:42.573825
7ec9934fdddf,ok,high,5,1418,2026-02-18T22:38:42.869005
417ca37022e2,api_error,,0,0,2026-02-18T22:38:43.337555
a5059505e2b7,api_error,,0,0,2026-02-18T22:38:44.195054
56741b6a1654,api_error,,0,0,2026-02-18T22:38:44.947648
7d47b101e6db,api_error,,0,0,2026-02-18T22:38:45.919578
a4a76949eb31,api_error,,0,0,2026-02-18T22:38:46.693676
d11872e95c65,ok,high,2,370,2026-02-18T22:38:46.731938
e010bf30365c,api_error,,0,0,2026-02-18T22:38:47.464138
ea9caef6a4ec,api_error,,0,0,2026-02-18T22:38:48.225136
9b6ecad78431,api_error,,0,0,2026-02-18T22:38:49.047352
a6427cc23459,api_error,,0,0,2026-02-18T22:38:49.791797
697316ac9e67,api_error,,0,0,2026-02-18T22:38:50.536532
ef25a0b13a8f,api_error,,0,0,2026-02-18T22:38:51.302005
ef25a0b13a8f,api_error,,0,0,2026-02-18T22:38:52.162559
9a7434cc53e2,api_error,,0,0,2026-02-18T22:38:52.936725
ba5c1eb3c34d,api_error,,0,0,2026-02-18T22:38:53.718256
52604ac97bbe,ok,high,5,740,2026-02-18T22:38:54.302512
9b4ce9c023cf,api_error,,0,0,2026-02-18T22:38:54.481263
9d597055322c,api_error,,0,0,2026-02-18T22:38:55.230436
e905c3787377,api_error,,0,0,2026-02-18T22:38:56.079710
ab7f77a1af3a,api_error,,0,0,2026-02-18T22:38:56.890208
d3c599dd7e50,api_error,,0,0,2026-02-18T22:38:57.657816
3b482ec9ca04,api_error,,0,0,2026-02-18T22:38:58.425285
893a0187e0ed,api_error,,0,0,2026-02-18T22:38:59.190289
bb1c6cae35c2,api_error,,0,0,2026-02-18T22:38:59.947902
9dfef4c343b5,ok,high,4,1223,2026-02-18T22:39:00.273057
0c560dfea622,api_error,,0,0,2026-02-18T22:39:00.701649
2da029461f72,api_error,,0,0,2026-02-18T22:39:01.466298
8beaf54686f0,api_error,,0,0,2026-02-18T22:39:02.284977
8dab5398b7e6,ok,none,1,0,2026-02-18T22:39:02.946128
f117695844b6,api_error,,0,0,2026-02-18T22:39:03.071527
f5813ff94471,api_error,,0,0,2026-02-18T22:39:03.835291
0635feb8c30e,api_error,,0,0,2026-02-18T22:39:04.597722
f1078651e22f,api_error,,0,0,2026-02-18T22:39:05.371327
a9f6414949d8,api_error,,0,0,2026-02-18T22:39:06.141337
943afd7d4837,api_error,,0,0,2026-02-18T22:39:06.902493
566144593f22,api_error,,0,0,2026-02-18T22:39:07.675780
efa6f7512cd4,api_error,,0,0,2026-02-18T22:39:08.446365
5ef46eda3ea6,api_error,,0,0,2026-02-18T22:39:09.271002
5ef46eda3ea6,api_error,,0,0,2026-02-18T22:39:10.040579
cd5c7ddae160,ok,high,5,1155,2026-02-18T22:39:10.528482
2fffdd2a51a8,api_error,,0,0,2026-02-18T22:39:10.854573
88148f350e68,api_error,,0,0,2026-02-18T22:39:11.623249
16b985c08c10,api_error,,0,0,2026-02-18T22:39:12.417216
c30c90347fe4,api_error,,0,0,2026-02-18T22:39:13.206341
d99a1453d52f,api_error,,0,0,2026-02-18T22:39:13.982352
9b941f3f5e42,api_error,,0,0,2026-02-18T22:39:14.746407
3c755ea49540,api_error,,0,0,2026-02-18T22:39:15.500978
742b3df7f37d,ok,high,3,632,2026-02-18T22:39:16.217573
8b08b7a45c6c,api_error,,0,0,2026-02-18T22:39:16.284149
72b464c614fd,api_error,,0,0,2026-02-18T22:39:17.024091
c9cf49732845,api_error,,0,0,2026-02-18T22:39:17.778516
f7899f04a53d,api_error,,0,0,2026-02-18T22:39:18.778552
88e611216de6,api_error,,0,0,2026-02-18T22:39:19.713542
ab8f8e0f3233,api_error,,0,0,2026-02-18T22:39:20.487105
cd35d504aa78,api_error,,0,0,2026-02-18T22:39:21.249817
8260f8b6377f,api_error,,0,0,2026-02-18T22:39:22.122870
73a7d7e802f6,api_error,,0,0,2026-02-18T22:39:22.893986
47ca0be2d1e3,ok,high,4,635,2026-02-18T22:39:23.090838
4471436f5176,api_error,,0,0,2026-02-18T22:39:23.676435
61984f639aa8,api_error,,0,0,2026-02-18T22:39:24.534441
1b422694382d,api_error,,0,0,2026-02-18T22:39:25.363635
24e39a0dc142,api_error,,0,0,2026-02-18T22:39:26.113728
448cce4cdc07,api_error,,0,0,2026-02-18T22:39:26.868501
123628fe015e,ok,high,2,650,2026-02-18T22:39:27.307633
8c67ebd7092e,api_error,,0,0,2026-02-18T22:39:27.655019
e9fdb3ca82c4,api_error,,0,0,2026-02-18T22:39:28.438195
f0a0748ebe62,api_error,,0,0,2026-02-18T22:39:29.215776
41b5b83cf62a,api_error,,0,0,2026-02-18T22:39:29.976676
61e2963b2461,ok,high,1,110,2026-02-18T22:39:30.545375
ef8121f6b5d0,api_error,,0,0,2026-02-18T22:39:30.820524
cff55cc33732,api_error,,0,0,2026-02-18T22:39:31.586860
eabe7be6e043,api_error,,0,0,2026-02-18T22:39:32.372019
43c12017f492,api_error,,0,0,2026-02-18T22:39:33.145365
43ce18cdf40c,api_error,,0,0,2026-02-18T22:39:33.912581
291cd3c3c0af,api_error,,0,0,2026-02-18T22:39:34.697328
c691a36bc005,api_error,,0,0,2026-02-18T22:39:35.517720
cf8183850fdf,api_error,,0,0,2026-02-18T22:39:36.284105
75e7f729f9f9,ok,high,4,917,2026-02-18T22:39:36.996775
b9476c6feea7,api_error,,0,0,2026-02-18T22:39:37.048935
8cebf5b19175,api_error,,0,0,2026-02-18T22:39:37.792765
c5d27be497cf,api_error,,0,0,2026-02-18T22:39:38.559280
b5aa7fd0f2a8,api_error,,0,0,2026-02-18T22:39:39.377629
727f66d86950,api_error,,0,0,2026-02-18T22:39:40.176464
2335e9c7a816,api_error,,0,0,2026-02-18T22:39:41.014148
76bdbfd36b54,api_error,,0,0,2026-02-18T22:39:41.791071
f32f19b8b4b6,api_error,,0,0,2026-02-18T22:39:42.604804
79f36ae2557c,api_error,,0,0,2026-02-18T22:39:43.382678
09d8214c9e51,ok,high,3,920,2026-02-18T22:39:43.861789
bbf913072693,api_error,,0,0,2026-02-18T22:39:44.162838
433643a80a7f,api_error,,0,0,2026-02-18T22:39:45.001674
653ad54cd776,ok,high,3,720,2026-02-18T22:39:49.564102
5220ba9aba12,ok,high,3,652,2026-02-18T22:39:54.509345
ceabff095e09,ok,high,4,854,2026-02-18T22:40:00.505558
3f75bc194e61,ok,high,2,314,2026-02-18T22:40:05.563795
3c7ebc9b4352,ok,high,1,210,2026-02-18T22:40:08.340132
6d4d75d18110,ok,high,7,898,2026-02-18T22:40:19.277904
bb348b9e16ea,ok,high,9,1062,2026-02-18T22:40:31.017046
63ead01cd546,ok,high,2,370,2026-02-18T22:40:35.025099
079f4950a6e4,ok,medium,4,264,2026-02-18T22:40:41.280123
7002788bed3c,ok,high,1,220,2026-02-18T22:40:44.009384
cc8857b158a8,ok,medium,2,152,2026-02-18T22:40:48.342833
7aa160941feb,ok,high,3,485,2026-02-18T22:40:54.328834
591ceb2dac0f,ok,high,2,370,2026-02-18T22:40:58.465236
47cf359934ce,ok,high,5,573,2026-02-18T22:41:06.546473
a3b814bac044,ok,high,8,868,2026-02-18T22:41:17.403980
2da1a485879c,ok,high,4,730,2026-02-18T22:41:24.169895
1a906c22e5c2,ok,high,5,1018,2026-02-18T22:41:31.381486
03a443e006de,ok,high,2,370,2026-02-18T22:41:35.244453
4208a226dbea,ok,high,3,880,2026-02-18T22:41:40.629710
da78232eaf3d,ok,high,2,370,2026-02-18T22:41:44.986248
c6e2a2dfbf37,ok,high,3,603,2026-02-18T22:41:50.752033
2a7fc0742928,ok,high,4,523,2026-02-18T22:41:58.387931
a8ef34510f52,ok,high,3,900,2026-02-18T22:42:03.680375
62115197f776,ok,high,4,1110,2026-02-18T22:42:10.448002
c46e0f72c8cb,ok,high,3,552,2026-02-18T22:42:16.004976
7cdaf887cd3e,ok,high,3,806,2026-02-18T22:42:21.006660
f80d968f97ba,json_error,,0,0,2026-02-18T22:42:35.453281
ea669305fbfa,ok,high,7,1203,2026-02-18T22:42:45.090853
f73c84e64954,ok,high,4,1050,2026-02-18T22:42:51.792900
912b221bbb29,ok,high,5,1278,2026-02-18T22:42:58.963262
3b491dabaccb,ok,high,5,758,2026-02-18T22:43:07.001978
6d6464abd854,ok,high,3,800,2026-02-18T22:43:12.845782
6662809b6c91,ok,high,2,333,2026-02-18T22:43:16.958646
d05a4b3aaf52,ok,high,4,716,2026-02-18T22:43:23.239443
c51bbe048891,ok,high,5,665,2026-02-18T22:43:31.369073
53a40b70df27,ok,high,4,1020,2026-02-18T22:43:38.054114
de544124c431,ok,high,4,900,2026-02-18T22:43:44.832836
913bb03bb8bb,ok,high,5,843,2026-02-18T22:43:52.211801
a5d69f208e0a,ok,high,3,820,2026-02-18T22:43:57.683172
8f3f522edfa2,ok,high,4,610,2026-02-18T22:44:05.260616
e1c4f97f1788,ok,high,5,338,2026-02-18T22:44:13.260519
180ce0b77304,ok,high,5,965,2026-02-18T22:44:20.786187
3aa52364c863,ok,high,3,682,2026-02-18T22:44:26.370320
9783af12c4fe,ok,high,4,881,2026-02-18T22:44:33.355817
ef28dcd0050f,ok,high,5,462,2026-02-18T22:44:41.516634
0dbcb4a89df1,ok,high,3,319,2026-02-18T22:44:46.858620
61e4b8363660,ok,high,8,856,2026-02-18T22:44:57.488297
914db523ec5f,ok,high,4,920,2026-02-18T22:45:04.041184
dbc9803036c8,ok,high,1,95,2026-02-18T22:45:07.432023
0f31ed05d220,ok,high,3,1371,2026-02-18T22:45:13.231019
c5d3c7a0c0b3,ok,high,2,136,2026-02-18T22:45:17.667201
de5afb0ed1d7,ok,high,4,610,2026-02-18T22:45:24.633557
ecee22cfdb75,ok,high,4,1240,2026-02-18T22:45:31.267027
121e7b909a05,ok,high,3,480,2026-02-18T22:45:36.807348
36d3cc760167,ok,high,3,1176,2026-02-18T22:45:42.841354
e0023956f3ab,ok,high,2,446,2026-02-18T22:45:47.463649
342f08da584e,ok,high,3,754,2026-02-18T22:45:52.786787
b8525302b291,ok,high,4,1056,2026-02-18T22:45:59.359013
7857fe0beea0,ok,high,2,346,2026-02-18T22:46:03.363946
04bc0e883ee1,ok,high,3,1010,2026-02-18T22:46:08.449226
8b04ed82cd86,ok,high,3,745,2026-02-18T22:46:14.395341
f8a9a4d8916a,ok,high,5,666,2026-02-18T22:46:22.484276
8d680436ed4b,ok,high,4,1010,2026-02-18T22:46:28.604945
6ae166a105b4,ok,high,4,695,2026-02-18T22:46:34.785846
4b05b97e273a,ok,high,5,1269,2026-02-18T22:46:43.459344
5c4a9324f784,ok,high,4,669,2026-02-18T22:46:49.822503
2b9c0cb2c746,ok,high,5,567,2026-02-18T22:46:57.504056
c2898994bb89,ok,high,6,1620,2026-02-18T22:47:06.891017
b09c0c15a169,ok,high,2,222,2026-02-18T22:47:10.931782
9f8cc1e6ddda,ok,none,0,0,2026-02-18T22:47:12.904900
81a15bc6d606,ok,high,4,952,2026-02-18T22:47:19.217985
71465cf599f0,ok,high,3,765,2026-02-18T22:47:24.953803
1f0107f9dfbb,ok,high,5,900,2026-02-18T22:47:32.938938
a098d5886f01,ok,high,5,880,2026-02-18T22:47:40.825179
ce73071882b4,ok,high,4,1140,2026-02-18T22:47:47.187322
1ff48053b56c,ok,high,3,480,2026-02-18T22:47:52.592863
b4d4bdc06e5c,ok,high,5,471,2026-02-18T22:48:00.271955
1ed37c50f132,ok,high,4,952,2026-02-18T22:48:06.069501
e1b10a28a613,ok,high,2,227,2026-02-18T22:48:09.865474
db5449612232,ok,high,2,380,2026-02-18T22:48:14.002472
a483e64f9f0d,ok,high,2,490,2026-02-18T22:48:18.089652
581fa038a7c6,ok,high,4,640,2026-02-18T22:48:24.138887
84b2d6d11403,ok,high,3,492,2026-02-18T22:48:29.727610
b8d637479ed6,ok,high,3,1030,2026-02-18T22:48:35.349184
b61444d2333c,ok,high,5,1150,2026-02-18T22:48:42.883765
de78e6d3db7d,ok,high,8,1544,2026-02-18T22:48:53.442820
6e8ddbcb00e2,ok,high,2,395,2026-02-18T22:48:57.282142
65e8c48ae521,ok,high,3,500,2026-02-18T22:49:02.739650
f1b9b95aa042,ok,high,5,1350,2026-02-18T22:49:10.550890
891bf2ec1727,ok,high,4,660,2026-02-18T22:49:17.588164
ba8c8a0bc7c7,ok,high,5,1162,2026-02-18T22:49:25.694437
e15d0ec2fd84,ok,high,7,1652,2026-02-18T22:49:34.589135
c08c4a09f501,ok,high,2,395,2026-02-18T22:49:39.226765
a37115326f05,ok,high,2,800,2026-02-18T22:49:43.485187
fa0ff453b878,ok,high,5,1342,2026-02-18T22:49:50.766706
95d95b889a25,ok,medium,1,18,2026-02-18T22:49:54.220211
096bb2dae496,ok,high,4,1160,2026-02-18T22:50:00.873219
b65fd270b900,ok,high,3,770,2026-02-18T22:50:06.682660
c900d4a63b53,ok,high,3,499,2026-02-18T22:50:12.387153
f0f051f939e4,ok,high,5,1032,2026-02-18T22:50:20.079988
c65859952645,ok,high,5,1090,2026-02-18T22:50:27.902362
751e6935b21e,ok,high,6,1310,2026-02-18T22:50:37.132428
4845811e705c,ok,high,5,818,2026-02-18T22:50:44.382254
3198924e43a6,ok,high,9,612,2026-02-18T22:50:56.713319
e1ba4400ca31,json_error,,0,0,2026-02-18T22:51:11.669416
4afc73314685,ok,high,4,1280,2026-02-18T22:51:18.752963
9584df3419ea,ok,high,2,330,2026-02-18T22:51:22.768030
c47b2745f2ed,ok,high,10,684,2026-02-18T22:51:37.168432
faddde12a86f,ok,high,2,570,2026-02-18T22:51:41.444860
408355b19584,ok,high,3,900,2026-02-18T22:51:46.982759
27bb98c3c339,ok,high,3,710,2026-02-18T22:51:52.007945
877a47ad552d,ok,high,4,938,2026-02-18T22:51:58.430678
530dcddbad43,ok,high,2,688,2026-02-18T22:52:02.866901
1177f5ad424a,ok,high,2,302,2026-02-18T22:52:07.115592
e1f222af5ded,ok,high,3,427,2026-02-18T22:52:12.869570
eecae04efcf9,ok,high,2,309,2026-02-18T22:52:16.699327
5f913daf4922,ok,high,2,472,2026-02-18T22:52:21.200757
10d373a8173e,ok,high,2,300,2026-02-18T22:52:25.050539
a9f56a634f06,ok,high,3,500,2026-02-18T22:52:30.784247
752093dceb0f,ok,high,3,420,2026-02-18T22:52:36.037683
5f37cd188570,ok,high,4,1015,2026-02-18T22:52:42.520351
322ac95ba6a1,ok,high,2,329,2026-02-18T22:52:46.753104
994ef5bdeb9a,ok,high,3,672,2026-02-18T22:52:51.982781
1b941444e628,ok,high,3,610,2026-02-18T22:52:57.419353
a7b06d52afdd,ok,high,5,547,2026-02-18T22:53:05.113325
4e709bd51a16,ok,high,2,232,2026-02-18T22:53:09.282105
0dc1797228e7,ok,high,4,952,2026-02-18T22:53:15.361708
46ab47d29a07,ok,high,2,243,2026-02-18T22:53:19.153292
bb550cca7019,ok,high,4,950,2026-02-18T22:53:25.106175
d2e10093da3f,ok,high,3,600,2026-02-18T22:53:29.994494
ffa665f4a41c,ok,high,2,222,2026-02-18T22:53:33.919570
90dcc2007ee6,ok,high,2,317,2026-02-18T22:53:38.268608
4a37062eed92,ok,high,3,422,2026-02-18T22:53:43.671425
2a4b29506a1b,ok,high,2,410,2026-02-18T22:53:47.459962
54e7b4108bfc,ok,high,4,500,2026-02-18T22:53:54.240921
9b1123ba94f7,ok,high,3,402,2026-02-18T22:53:59.871417
9e25dc0f4914,ok,high,2,315,2026-02-18T22:54:03.705990
4f45cb550332,ok,high,2,165,2026-02-18T22:54:08.085292
2176422aa9c9,ok,high,4,780,2026-02-18T22:54:14.301332
7777dcb4f73c,ok,high,4,948,2026-02-18T22:54:20.626879
dd785c15932b,ok,high,2,165,2026-02-18T22:54:24.780265
c6c32103f1d3,ok,high,3,710,2026-02-18T22:54:29.821636
9318657e7e22,ok,high,3,769,2026-02-18T22:54:35.931987
a8efc882982c,ok,high,3,800,2026-02-18T22:54:40.600372
7f0bee48cec7,ok,high,4,650,2026-02-18T22:54:48.046877
cb40e1a08222,ok,high,4,679,2026-02-18T22:54:54.381939
24b83d224bc3,ok,high,4,791,2026-02-18T22:55:00.618404
8e0f95cb1a54,ok,high,4,650,2026-02-18T22:55:07.377147
03a712765d21,ok,high,4,705,2026-02-18T22:55:13.953874
4aa41a8b7903,ok,none,0,0,2026-02-18T22:55:15.658224
bfcf5bddc3e9,ok,none,0,0,2026-02-18T22:55:17.556031
a7f4c8ac3e57,ok,high,3,630,2026-02-18T22:55:23.796964
ea700efefbfc,ok,high,2,469,2026-02-18T22:55:27.775869
1515f11e1002,ok,high,7,1115,2026-02-18T22:55:38.596029
2d0b17810f00,ok,high,2,792,2026-02-18T22:55:43.524452
c1f1ee2d9d06,ok,high,1,120,2026-02-18T22:55:46.320139
bee0c8a69c08,ok,high,2,410,2026-02-18T22:55:50.780261
0e816fcc0acf,ok,high,3,522,2026-02-18T22:55:55.993177
afd6e301de21,ok,high,5,908,2026-02-18T22:56:03.599263
46ab8f32969e,ok,high,3,1057,2026-02-18T22:56:09.048144
afff3c952e5b,ok,high,4,1361,2026-02-18T22:56:15.113200
6778e4fde46f,ok,high,4,585,2026-02-18T22:56:21.522576
849f84d6d1d4,ok,high,5,957,2026-02-18T22:56:30.005523
af4cfda32948,ok,high,4,799,2026-02-18T22:56:36.831970
07850b53431c,ok,high,4,1250,2026-02-18T22:56:43.642196
251ea85780b4,ok,high,4,645,2026-02-18T22:56:51.186047
7c9f5e62a855,ok,high,3,800,2026-02-18T22:56:56.720744
da6dacde41d0,ok,high,3,800,2026-02-18T22:57:01.908696
4c0a443d5488,ok,high,1,201,2026-02-18T22:57:04.918707
60e8c216bdef,ok,high,2,730,2026-02-18T22:57:08.860759
23013d9fee87,ok,high,2,309,2026-02-18T22:57:12.676156
298bc845d65c,ok,high,4,1165,2026-02-18T22:57:19.498264
7144f95b6a19,ok,high,7,782,2026-02-18T22:57:28.917167
d9f77f7953cf,ok,high,2,500,2026-02-18T22:57:32.639166
